numerics/lpfeastol = 1e-08
presolving:
(round 1, fast)       312 del vars, 416 del conss, 0 add conss, 312 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) probing cycle finished: starting next cycle
presolving (2 rounds: 2 fast, 1 medium, 1 exhaustive):
 312 deleted vars, 416 deleted constraints, 0 added constraints, 312 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 208 implications, 0 cliques
presolved problem has 313 variables (104 bin, 0 int, 0 impl, 209 cont) and 132 constraints
     28 constraints of type <linear>
    104 constraints of type <quadratic>
Presolving Time: 0.01
numerics/lpfeastol = 1e-08

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  3408 |     - |5120k| 1.066400e+00 | 1.065683e+01 | 899.33%
      1 |     0 |  3559 |     - |5261k| 1.102725e+00 | 1.065683e+01 | 866.41%
      1 |     0 |  3676 |     - |5273k| 1.119591e+00 | 1.065683e+01 | 851.85%
      1 |     0 |  3753 |     - |5310k| 1.124600e+00 | 1.065683e+01 | 847.61%
      1 |     0 |  3753 |     - |5400k| 1.124600e+00 | 1.065683e+01 | 847.61%
      1 |     0 |  3790 |     - |5400k| 1.125724e+00 | 1.065683e+01 | 846.66%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  3807 |     - |5417k| 1.125941e+00 | 1.065683e+01 | 846.48%
      1 |     0 |  3814 |     - |5417k| 1.125981e+00 | 1.065683e+01 | 846.45%
      1 |     0 |  3962 |     - |5417k| 1.148967e+00 | 1.065683e+01 | 827.51%
      1 |     0 |  3972 |     - |5418k| 1.149122e+00 | 1.065683e+01 | 827.39%
      1 |     0 |  3982 |     - |5418k| 1.149230e+00 | 1.065683e+01 | 827.30%
      1 |     0 |  3983 |     - |5418k| 1.149235e+00 | 1.065683e+01 | 827.30%
      1 |     2 |  5313 |     - |5497k| 1.157066e+00 | 1.065683e+01 | 821.02%
    100 |    55 | 42292 | 405.6 |8804k| 1.213966e+00 | 1.065683e+01 | 777.85%
    200 |   109 | 72545 | 353.8 |9576k| 1.213966e+00 | 1.065683e+01 | 777.85%
    300 |   157 |104636 | 342.8 |  12M| 1.218159e+00 | 1.065683e+01 | 774.83%
    400 |   213 |133583 | 329.4 |  14M| 1.222613e+00 | 1.065683e+01 | 771.64%
    500 |   275 |154166 | 304.7 |  14M| 1.224041e+00 | 1.065683e+01 | 770.63%
    600 |   317 |181135 | 298.8 |  17M| 1.224041e+00 | 1.065683e+01 | 770.63%
    700 |   351 |203105 | 287.5 |  17M| 1.224041e+00 | 1.065683e+01 | 770.63%
    800 |   391 |233442 | 289.5 |  20M| 1.224041e+00 | 1.065683e+01 | 770.63%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
    900 |   437 |257030 | 283.5 |  21M| 1.241795e+00 | 1.065683e+01 | 758.18%
   1000 |   493 |287076 | 285.2 |  23M| 1.241795e+00 | 1.065683e+01 | 758.18%
   1100 |   531 |313793 | 283.6 |  25M| 1.241795e+00 | 1.065683e+01 | 758.18%
   1200 |   585 |342066 | 283.5 |  27M| 1.241795e+00 | 1.065683e+01 | 758.18%
   1300 |   623 |372777 | 285.3 |  27M| 1.241795e+00 | 1.065683e+01 | 758.18%
   1400 |   665 |394743 | 280.6 |  30M| 1.244825e+00 | 1.065683e+01 | 756.09%
   1500 |   683 |418660 | 277.9 |  30M| 1.244825e+00 | 1.065683e+01 | 756.09%
   1600 |   715 |439914 | 273.8 |  32M| 1.244825e+00 | 1.065683e+01 | 756.09%
   1700 |   755 |461475 | 270.4 |  32M| 1.248745e+00 | 1.065683e+01 | 753.40%
   1800 |   783 |483229 | 267.4 |  36M| 1.248745e+00 | 1.065683e+01 | 753.40%
   1900 |   819 |510334 | 267.6 |  36M| 1.248745e+00 | 1.065683e+01 | 753.40%
   2000 |   857 |529588 | 263.9 |  37M| 1.250239e+00 | 1.065683e+01 | 752.38%
   2100 |   887 |548855 | 260.5 |  38M| 1.250239e+00 | 1.065683e+01 | 752.38%
   2200 |   929 |575936 | 260.9 |  40M| 1.252942e+00 | 1.065683e+01 | 750.55%
   2300 |   963 |599409 | 259.8 |  43M| 1.253849e+00 | 1.065683e+01 | 749.93%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   2400 |   991 |617337 | 256.4 |  43M| 1.253849e+00 | 1.065683e+01 | 749.93%
   2500 |  1033 |643670 | 256.7 |  45M| 1.253849e+00 | 1.065683e+01 | 749.93%
   2600 |  1073 |672274 | 257.8 |  46M| 1.253849e+00 | 1.065683e+01 | 749.93%
   2700 |  1107 |691845 | 255.5 |  48M| 1.255188e+00 | 1.065683e+01 | 749.02%
   2800 |  1151 |719015 | 256.1 |  49M| 1.255188e+00 | 1.065683e+01 | 749.02%
   2900 |  1181 |742212 | 255.3 |  51M| 1.255188e+00 | 1.065683e+01 | 749.02%
   3000 |  1221 |767321 | 255.1 |  51M| 1.257782e+00 | 1.065683e+01 | 747.27%
   3100 |  1271 |791597 | 254.7 |  54M| 1.260183e+00 | 1.065683e+01 | 745.66%
   3200 |  1319 |817998 | 255.0 |  56M| 1.265438e+00 | 1.065683e+01 | 742.15%
   3300 |  1345 |843256 | 255.0 |  56M| 1.265765e+00 | 1.065683e+01 | 741.93%
   3400 |  1381 |866092 | 254.2 |  57M| 1.265765e+00 | 1.065683e+01 | 741.93%
   3500 |  1405 |893356 | 254.7 |  58M| 1.265786e+00 | 1.065683e+01 | 741.91%
   3600 |  1433 |917736 | 254.4 |  60M| 1.265786e+00 | 1.065683e+01 | 741.91%
   3700 |  1471 |946097 | 255.2 |  62M| 1.265786e+00 | 1.065683e+01 | 741.91%
   3800 |  1497 |973112 | 255.6 |  63M| 1.265786e+00 | 1.065683e+01 | 741.91%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   3900 |  1519 |996211 | 255.0 |  64M| 1.265786e+00 | 1.065683e+01 | 741.91%
   4000 |  1543 |  1018k| 254.1 |  66M| 1.265786e+00 | 1.065683e+01 | 741.91%
   4100 |  1581 |  1046k| 254.7 |  67M| 1.265786e+00 | 1.065683e+01 | 741.91%
   4200 |  1615 |  1074k| 255.4 |  68M| 1.265786e+00 | 1.065683e+01 | 741.91%
   4300 |  1639 |  1097k| 254.7 |  69M| 1.267919e+00 | 1.065683e+01 | 740.50%
   4400 |  1677 |  1121k| 254.6 |  71M| 1.267919e+00 | 1.065683e+01 | 740.50%
   4500 |  1705 |  1144k| 253.9 |  72M| 1.267919e+00 | 1.065683e+01 | 740.50%
   4600 |  1735 |  1168k| 253.7 |  74M| 1.267919e+00 | 1.065683e+01 | 740.50%
   4700 |  1785 |  1199k| 254.9 |  76M| 1.267919e+00 | 1.065683e+01 | 740.50%
   4800 |  1821 |  1224k| 254.6 |  77M| 1.267919e+00 | 1.065683e+01 | 740.50%
   4900 |  1861 |  1246k| 254.1 |  79M| 1.274276e+00 | 1.065683e+01 | 736.30%
   5000 |  1899 |  1271k| 253.8 |  79M| 1.275283e+00 | 1.065683e+01 | 735.64%
   5100 |  1939 |  1294k| 253.4 |  81M| 1.278091e+00 | 1.065683e+01 | 733.81%
   5200 |  1973 |  1317k| 252.9 |  81M| 1.278091e+00 | 1.065683e+01 | 733.81%
   5300 |  2013 |  1342k| 253.0 |  84M| 1.283584e+00 | 1.065683e+01 | 730.24%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   5400 |  2047 |  1366k| 252.8 |  84M| 1.283584e+00 | 1.065683e+01 | 730.24%
   5500 |  2083 |  1390k| 252.5 |  86M| 1.283584e+00 | 1.065683e+01 | 730.24%
   5600 |  2121 |  1412k| 251.9 |  88M| 1.285822e+00 | 1.065683e+01 | 728.80%
   5700 |  2161 |  1439k| 252.2 |  90M| 1.287841e+00 | 1.065683e+01 | 727.50%
   5800 |  2197 |  1462k| 251.8 |  91M| 1.287841e+00 | 1.065683e+01 | 727.50%
   5900 |  2237 |  1487k| 251.7 |  92M| 1.290454e+00 | 1.065683e+01 | 725.82%
   6000 |  2271 |  1511k| 251.7 |  93M| 1.290454e+00 | 1.065683e+01 | 725.82%
   6100 |  2301 |  1537k| 251.7 |  94M| 1.292847e+00 | 1.065683e+01 | 724.29%
   6200 |  2347 |  1562k| 251.7 |  96M| 1.294638e+00 | 1.065683e+01 | 723.15%
   6300 |  2397 |  1588k| 251.9 |  97M| 1.295829e+00 | 1.065683e+01 | 722.40%
   6400 |  2423 |  1611k| 251.5 |  98M| 1.295829e+00 | 1.065683e+01 | 722.40%
   6500 |  2459 |  1631k| 250.7 | 100M| 1.298047e+00 | 1.065683e+01 | 720.99%
   6600 |  2495 |  1655k| 250.5 | 102M| 1.298064e+00 | 1.065683e+01 | 720.98%
   6700 |  2521 |  1677k| 250.1 | 102M| 1.298064e+00 | 1.065683e+01 | 720.98%
   6800 |  2545 |  1701k| 250.0 | 105M| 1.298064e+00 | 1.065683e+01 | 720.98%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   6900 |  2583 |  1729k| 250.4 | 107M| 1.298064e+00 | 1.065683e+01 | 720.98%
   7000 |  2611 |  1751k| 249.9 | 108M| 1.298064e+00 | 1.065683e+01 | 720.98%
   7100 |  2641 |  1770k| 249.0 | 108M| 1.299145e+00 | 1.065683e+01 | 720.30%
   7200 |  2667 |  1790k| 248.4 | 110M| 1.299569e+00 | 1.065683e+01 | 720.03%
   7300 |  2689 |  1812k| 248.0 | 110M| 1.299569e+00 | 1.065683e+01 | 720.03%
   7400 |  2743 |  1840k| 248.5 | 112M| 1.299569e+00 | 1.065683e+01 | 720.03%
   7500 |  2777 |  1868k| 248.9 | 115M| 1.299569e+00 | 1.065683e+01 | 720.03%
   7600 |  2817 |  1898k| 249.6 | 115M| 1.299569e+00 | 1.065683e+01 | 720.03%
   7700 |  2849 |  1924k| 249.7 | 117M| 1.299569e+00 | 1.065683e+01 | 720.03%
   7800 |  2887 |  1950k| 249.8 | 118M| 1.301099e+00 | 1.065683e+01 | 719.06%
   7900 |  2923 |  1978k| 250.2 | 120M| 1.303203e+00 | 1.065683e+01 | 717.74%
   8000 |  2961 |  2011k| 251.2 | 123M| 1.307021e+00 | 1.065683e+01 | 715.35%
   8100 |  2987 |  2047k| 252.5 | 124M| 1.307021e+00 | 1.065683e+01 | 715.35%
   8200 |  3029 |  2080k| 253.4 | 125M| 1.308685e+00 | 1.065683e+01 | 714.32%
   8300 |  3063 |  2111k| 254.1 | 127M| 1.308685e+00 | 1.065683e+01 | 714.32%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   8400 |  3097 |  2143k| 255.0 | 128M| 1.310035e+00 | 1.065683e+01 | 713.48%
   8500 |  3129 |  2174k| 255.6 | 130M| 1.311713e+00 | 1.065683e+01 | 712.44%
   8600 |  3159 |  2203k| 256.0 | 131M| 1.311713e+00 | 1.065683e+01 | 712.44%
   8700 |  3201 |  2232k| 256.4 | 132M| 1.311713e+00 | 1.065683e+01 | 712.44%
   8800 |  3227 |  2264k| 257.2 | 134M| 1.311898e+00 | 1.065683e+01 | 712.32%
   8900 |  3265 |  2302k| 258.5 | 135M| 1.314370e+00 | 1.065683e+01 | 710.79%
   9000 |  3307 |  2335k| 259.3 | 136M| 1.314370e+00 | 1.065683e+01 | 710.79%
   9100 |  3357 |  2371k| 260.4 | 140M| 1.314370e+00 | 1.065683e+01 | 710.79%
   9200 |  3403 |  2406k| 261.3 | 143M| 1.318354e+00 | 1.065683e+01 | 708.34%
   9300 |  3445 |  2441k| 262.4 | 144M| 1.318354e+00 | 1.065683e+01 | 708.34%
   9400 |  3479 |  2471k| 262.7 | 147M| 1.319252e+00 | 1.065683e+01 | 707.79%
   9500 |  3519 |  2505k| 263.6 | 148M| 1.323008e+00 | 1.065683e+01 | 705.50%
   9600 |  3557 |  2543k| 264.8 | 149M| 1.323890e+00 | 1.065683e+01 | 704.96%
   9700 |  3595 |  2575k| 265.3 | 152M| 1.324111e+00 | 1.065683e+01 | 704.83%
   9800 |  3641 |  2612k| 266.4 | 153M| 1.324111e+00 | 1.065683e+01 | 704.83%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   9900 |  3689 |  2647k| 267.3 | 154M| 1.324447e+00 | 1.065683e+01 | 704.62%
  10000 |  3725 |  2682k| 268.0 | 156M| 1.324924e+00 | 1.065683e+01 | 704.34%
  10100 |  3769 |  2717k| 268.9 | 158M| 1.325180e+00 | 1.065683e+01 | 704.18%
  10200 |  3821 |  2753k| 269.7 | 158M| 1.325180e+00 | 1.065683e+01 | 704.18%
* 10280 |  3811 |  2786k| 270.8 | 159M| 1.325441e+00 | 8.869486e+00 | 569.17%
  10300 |  3823 |  2792k| 270.9 | 160M| 1.327941e+00 | 8.869486e+00 | 567.91%
  10400 |  3865 |  2828k| 271.8 | 161M| 1.328945e+00 | 8.869486e+00 | 567.41%
  10500 |  3895 |  2861k| 272.4 | 162M| 1.328945e+00 | 8.869486e+00 | 567.41%
  10600 |  3941 |  2896k| 273.1 | 164M| 1.328945e+00 | 8.869486e+00 | 567.41%
  10700 |  3995 |  2933k| 274.0 | 167M| 1.330500e+00 | 8.869486e+00 | 566.63%
  10800 |  4035 |  2966k| 274.5 | 168M| 1.332560e+00 | 8.869486e+00 | 565.60%
  10900 |  4087 |  3001k| 275.2 | 172M| 1.333813e+00 | 8.869486e+00 | 564.97%
  11000 |  4133 |  3035k| 275.8 | 173M| 1.337143e+00 | 8.869486e+00 | 563.32%
  11100 |  4177 |  3067k| 276.2 | 174M| 1.337558e+00 | 8.869486e+00 | 563.11%
  11200 |  4201 |  3094k| 276.1 | 176M| 1.340085e+00 | 8.869486e+00 | 561.86%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  11300 |  4241 |  3126k| 276.5 | 178M| 1.340550e+00 | 8.869486e+00 | 561.63%
  11400 |  4295 |  3166k| 277.6 | 180M| 1.340550e+00 | 8.869486e+00 | 561.63%
  11500 |  4335 |  3200k| 278.1 | 182M| 1.340900e+00 | 8.869486e+00 | 561.46%
  11600 |  4385 |  3234k| 278.7 | 185M| 1.342623e+00 | 8.869486e+00 | 560.61%
  11700 |  4439 |  3267k| 279.1 | 187M| 1.342623e+00 | 8.869486e+00 | 560.61%
  11800 |  4483 |  3301k| 279.6 | 189M| 1.342884e+00 | 8.869486e+00 | 560.48%
  11900 |  4521 |  3336k| 280.2 | 190M| 1.347448e+00 | 8.869486e+00 | 558.24%
  12000 |  4553 |  3369k| 280.7 | 191M| 1.347764e+00 | 8.869486e+00 | 558.09%
  12100 |  4593 |  3402k| 281.0 | 193M| 1.348016e+00 | 8.869486e+00 | 557.97%
  12200 |  4629 |  3433k| 281.3 | 195M| 1.348016e+00 | 8.869486e+00 | 557.97%
  12300 |  4661 |  3461k| 281.3 | 195M| 1.348016e+00 | 8.869486e+00 | 557.97%
  12400 |  4689 |  3489k| 281.3 | 198M| 1.348016e+00 | 8.869486e+00 | 557.97%
  12500 |  4725 |  3518k| 281.3 | 200M| 1.348882e+00 | 8.869486e+00 | 557.54%
  12600 |  4743 |  3544k| 281.1 | 201M| 1.350872e+00 | 8.869486e+00 | 556.57%
  12700 |  4771 |  3571k| 281.1 | 203M| 1.351486e+00 | 8.869486e+00 | 556.28%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  12800 |  4803 |  3603k| 281.4 | 204M| 1.354209e+00 | 8.869486e+00 | 554.96%
  12900 |  4819 |  3629k| 281.2 | 206M| 1.354209e+00 | 8.869486e+00 | 554.96%
  13000 |  4859 |  3658k| 281.3 | 209M| 1.354295e+00 | 8.869486e+00 | 554.92%
  13100 |  4891 |  3691k| 281.6 | 211M| 1.356251e+00 | 8.869486e+00 | 553.97%
  13200 |  4913 |  3719k| 281.7 | 212M| 1.358237e+00 | 8.869486e+00 | 553.01%
  13300 |  4929 |  3744k| 281.4 | 213M| 1.358237e+00 | 8.869486e+00 | 553.01%
  13400 |  4967 |  3778k| 281.8 | 217M| 1.358237e+00 | 8.869486e+00 | 553.01%
  13500 |  4985 |  3809k| 282.0 | 218M| 1.358237e+00 | 8.869486e+00 | 553.01%
  13600 |  5009 |  3836k| 281.9 | 220M| 1.359044e+00 | 8.869486e+00 | 552.63%
  13700 |  5041 |  3870k| 282.4 | 222M| 1.361075e+00 | 8.869486e+00 | 551.65%
  13800 |  5059 |  3897k| 282.3 | 222M| 1.361752e+00 | 8.869486e+00 | 551.33%
  13900 |  5089 |  3926k| 282.4 | 224M| 1.362336e+00 | 8.869486e+00 | 551.05%
  14000 |  5111 |  3958k| 282.6 | 225M| 1.362336e+00 | 8.869486e+00 | 551.05%
  14100 |  5135 |  3987k| 282.7 | 226M| 1.362505e+00 | 8.869486e+00 | 550.97%
  14200 |  5161 |  4018k| 282.9 | 228M| 1.363234e+00 | 8.869486e+00 | 550.62%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  14300 |  5191 |  4046k| 282.8 | 229M| 1.363234e+00 | 8.869486e+00 | 550.62%
  14400 |  5221 |  4078k| 283.1 | 231M| 1.363365e+00 | 8.869486e+00 | 550.56%
  14500 |  5243 |  4108k| 283.2 | 233M| 1.363365e+00 | 8.869486e+00 | 550.56%
  14600 |  5269 |  4137k| 283.3 | 235M| 1.363365e+00 | 8.869486e+00 | 550.56%
  14700 |  5299 |  4168k| 283.4 | 237M| 1.364004e+00 | 8.869486e+00 | 550.25%
  14800 |  5319 |  4197k| 283.5 | 240M| 1.364022e+00 | 8.869486e+00 | 550.25%
* 14804 |  5281 |  4199k| 283.5 | 240M| 1.364197e+00 | 8.185261e+00 | 500.01%
  14900 |  5299 |  4229k| 283.7 | 240M| 1.364197e+00 | 8.185261e+00 | 500.01%
  15000 |  5337 |  4259k| 283.8 | 246M| 1.364615e+00 | 8.185261e+00 | 499.82%
C 15004 |  5318 |  4260k| 283.8 | 246M| 1.364615e+00 | 7.814252e+00 | 472.63%
  15100 |  5344 |  4289k| 284.0 | 247M| 1.365886e+00 | 7.814252e+00 | 472.10%
  15200 |  5360 |  4321k| 284.2 | 248M| 1.367517e+00 | 7.814252e+00 | 471.42%
  15300 |  5378 |  4351k| 284.3 | 250M| 1.367758e+00 | 7.814252e+00 | 471.32%
  15400 |  5408 |  4385k| 284.7 | 251M| 1.369048e+00 | 7.814252e+00 | 470.78%
  15500 |  5430 |  4415k| 284.7 | 252M| 1.369048e+00 | 7.814252e+00 | 470.78%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  15600 |  5450 |  4440k| 284.5 | 253M| 1.369159e+00 | 7.814252e+00 | 470.73%
* 15610 |  5406 |  4443k| 284.5 | 253M| 1.369159e+00 | 7.245249e+00 | 429.18%
  15700 |  5422 |  4470k| 284.6 | 253M| 1.370285e+00 | 7.245249e+00 | 428.74%
  15800 |  5438 |  4496k| 284.5 | 256M| 1.370672e+00 | 7.245249e+00 | 428.59%
  15900 |  5458 |  4527k| 284.6 | 258M| 1.371777e+00 | 7.245249e+00 | 428.17%
  16000 |  5480 |  4554k| 284.5 | 259M| 1.373058e+00 | 7.245249e+00 | 427.67%
  16100 |  5502 |  4581k| 284.4 | 261M| 1.375203e+00 | 7.245249e+00 | 426.85%
  16200 |  5524 |  4610k| 284.5 | 263M| 1.375203e+00 | 7.245249e+00 | 426.85%
  16300 |  5548 |  4641k| 284.6 | 264M| 1.376241e+00 | 7.245249e+00 | 426.45%
  16400 |  5574 |  4668k| 284.5 | 267M| 1.377732e+00 | 7.245249e+00 | 425.88%
  16500 |  5598 |  4697k| 284.6 | 268M| 1.377915e+00 | 7.245249e+00 | 425.81%
  16600 |  5622 |  4726k| 284.6 | 270M| 1.378481e+00 | 7.245249e+00 | 425.60%
  16700 |  5646 |  4755k| 284.6 | 272M| 1.380669e+00 | 7.245249e+00 | 424.76%
  16800 |  5666 |  4786k| 284.8 | 274M| 1.381385e+00 | 7.245249e+00 | 424.49%
  16900 |  5684 |  4815k| 284.8 | 276M| 1.381385e+00 | 7.245249e+00 | 424.49%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  17000 |  5708 |  4843k| 284.8 | 276M| 1.383108e+00 | 7.245249e+00 | 423.84%
  17100 |  5730 |  4873k| 284.9 | 278M| 1.384340e+00 | 7.245249e+00 | 423.37%
  17200 |  5748 |  4906k| 285.1 | 280M| 1.384536e+00 | 7.245249e+00 | 423.30%
  17300 |  5770 |  4934k| 285.1 | 280M| 1.384985e+00 | 7.245249e+00 | 423.13%
  17400 |  5788 |  4965k| 285.3 | 282M| 1.386064e+00 | 7.245249e+00 | 422.72%
  17500 |  5812 |  4997k| 285.5 | 284M| 1.386168e+00 | 7.245249e+00 | 422.68%
  17600 |  5834 |  5029k| 285.6 | 286M| 1.386633e+00 | 7.245249e+00 | 422.51%
  17700 |  5858 |  5058k| 285.7 | 291M| 1.387002e+00 | 7.245249e+00 | 422.37%
  17800 |  5878 |  5088k| 285.8 | 293M| 1.387068e+00 | 7.245249e+00 | 422.34%
  17900 |  5900 |  5113k| 285.6 | 294M| 1.387864e+00 | 7.245249e+00 | 422.04%
  18000 |  5920 |  5142k| 285.6 | 295M| 1.387920e+00 | 7.245249e+00 | 422.02%
  18100 |  5942 |  5172k| 285.7 | 298M| 1.390648e+00 | 7.245249e+00 | 421.00%
  18200 |  5970 |  5200k| 285.6 | 299M| 1.390824e+00 | 7.245249e+00 | 420.93%
  18300 |  5992 |  5230k| 285.7 | 301M| 1.391100e+00 | 7.245249e+00 | 420.83%
  18400 |  6016 |  5258k| 285.7 | 302M| 1.393230e+00 | 7.245249e+00 | 420.03%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  18500 |  6036 |  5286k| 285.7 | 305M| 1.394283e+00 | 7.245249e+00 | 419.64%
  18600 |  6060 |  5315k| 285.7 | 307M| 1.395450e+00 | 7.245249e+00 | 419.21%
  18700 |  6076 |  5344k| 285.7 | 308M| 1.395450e+00 | 7.245249e+00 | 419.21%
  18800 |  6106 |  5376k| 285.9 | 310M| 1.395748e+00 | 7.245249e+00 | 419.09%
  18900 |  6130 |  5407k| 286.0 | 311M| 1.396585e+00 | 7.245249e+00 | 418.78%
  19000 |  6150 |  5437k| 286.1 | 313M| 1.397010e+00 | 7.245249e+00 | 418.63%
  19100 |  6170 |  5467k| 286.1 | 314M| 1.397010e+00 | 7.245249e+00 | 418.63%
  19200 |  6194 |  5493k| 286.0 | 315M| 1.397010e+00 | 7.245249e+00 | 418.63%
  19300 |  6212 |  5524k| 286.1 | 316M| 1.397352e+00 | 7.245249e+00 | 418.50%
  19400 |  6234 |  5555k| 286.3 | 318M| 1.397373e+00 | 7.245249e+00 | 418.49%
  19500 |  6254 |  5583k| 286.2 | 319M| 1.397539e+00 | 7.245249e+00 | 418.43%
  19600 |  6270 |  5614k| 286.3 | 321M| 1.397979e+00 | 7.245249e+00 | 418.27%
  19700 |  6292 |  5644k| 286.4 | 324M| 1.399226e+00 | 7.245249e+00 | 417.80%
  19800 |  6318 |  5675k| 286.6 | 325M| 1.399226e+00 | 7.245249e+00 | 417.80%
  19900 |  6342 |  5703k| 286.5 | 327M| 1.399350e+00 | 7.245249e+00 | 417.76%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20000 |  6368 |  5732k| 286.6 | 330M| 1.399484e+00 | 7.245249e+00 | 417.71%
  20100 |  6400 |  5763k| 286.7 | 331M| 1.399769e+00 | 7.245249e+00 | 417.60%
  20200 |  6424 |  5794k| 286.8 | 332M| 1.399769e+00 | 7.245249e+00 | 417.60%
  20300 |  6446 |  5823k| 286.8 | 334M| 1.399769e+00 | 7.245249e+00 | 417.60%
  20400 |  6466 |  5851k| 286.7 | 335M| 1.399777e+00 | 7.245249e+00 | 417.60%
  20500 |  6488 |  5879k| 286.7 | 336M| 1.400000e+00 | 7.245249e+00 | 417.52%
  20600 |  6506 |  5908k| 286.7 | 339M| 1.400224e+00 | 7.245249e+00 | 417.43%
  20700 |  6524 |  5939k| 286.8 | 340M| 1.400780e+00 | 7.245249e+00 | 417.23%
  20800 |  6548 |  5971k| 287.0 | 348M| 1.401168e+00 | 7.245249e+00 | 417.09%
  20900 |  6568 |  6004k| 287.2 | 350M| 1.401168e+00 | 7.245249e+00 | 417.09%
  21000 |  6584 |  6031k| 287.1 | 351M| 1.401405e+00 | 7.245249e+00 | 417.00%
  21100 |  6606 |  6060k| 287.2 | 353M| 1.402105e+00 | 7.245249e+00 | 416.74%
  21200 |  6626 |  6088k| 287.1 | 355M| 1.402231e+00 | 7.245249e+00 | 416.69%
