numerics/lpfeastol = 1e-08
presolving:
(round 1, fast)       576 del vars, 768 del conss, 0 add conss, 528 chg bounds, 0 chg sides, 0 chg coeffs, 48 upgd conss, 0 impls, 48 clqs
(round 2, fast)       672 del vars, 864 del conss, 0 add conss, 576 chg bounds, 0 chg sides, 0 chg coeffs, 48 upgd conss, 0 impls, 48 clqs
(round 3, exhaustive) 672 del vars, 864 del conss, 0 add conss, 576 chg bounds, 0 chg sides, 0 chg coeffs, 96 upgd conss, 0 impls, 48 clqs
   (0.0s) probing cycle finished: starting next cycle
presolving (4 rounds: 4 fast, 2 medium, 2 exhaustive):
 672 deleted vars, 864 deleted constraints, 0 added constraints, 576 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 1152 implications, 48 cliques
presolved problem has 577 variables (192 bin, 0 int, 0 impl, 385 cont) and 266 constraints
     48 constraints of type <soc>
     48 constraints of type <setppc>
     26 constraints of type <linear>
    144 constraints of type <quadratic>
Presolving Time: 0.04
numerics/lpfeastol = 1e-08

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  11100 |  9172 | 17119k|1542.4 | 964M| 6.001876e+00 | 2.800858e+01 | 366.66%
  11200 |  9268 | 17284k|1543.4 | 970M| 6.002567e+00 | 2.800858e+01 | 366.61%
  11300 |  9338 | 17421k|1541.8 | 976M| 6.002724e+00 | 2.800858e+01 | 366.60%
  11400 |  9420 | 17562k|1540.7 | 982M| 6.003071e+00 | 2.800858e+01 | 366.57%
  11500 |  9500 | 17704k|1539.6 | 990M| 6.003171e+00 | 2.800858e+01 | 366.56%
  11600 |  9590 | 17852k|1539.1 | 996M| 6.004024e+00 | 2.800858e+01 | 366.50%
  11700 |  9684 | 18014k|1539.8 |1002M| 6.004554e+00 | 2.800858e+01 | 366.46%
  11800 |  9760 | 18151k|1538.3 |1010M| 6.005664e+00 | 2.800858e+01 | 366.37%
  11900 |  9842 | 18296k|1537.6 |1017M| 6.005830e+00 | 2.800858e+01 | 366.36%
  12000 |  9928 | 18441k|1536.8 |1027M| 6.006131e+00 | 2.800858e+01 | 366.33%
  12100 | 10020 | 18575k|1535.2 |1032M| 6.006364e+00 | 2.800858e+01 | 366.32%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  12200 | 10116 | 18718k|1534.3 |1035M| 6.006816e+00 | 2.800858e+01 | 366.28%
  12300 | 10198 | 18851k|1532.7 |1045M| 6.007235e+00 | 2.800858e+01 | 366.25%
  12400 | 10274 | 19006k|1532.9 |1051M| 6.007486e+00 | 2.800858e+01 | 366.23%
  12500 | 10366 | 19156k|1532.6 |1057M| 6.007775e+00 | 2.800858e+01 | 366.21%
  12600 | 10444 | 19288k|1530.9 |1063M| 6.008307e+00 | 2.800858e+01 | 366.16%
  12700 | 10530 | 19437k|1530.6 |1070M| 6.009009e+00 | 2.800858e+01 | 366.11%
  12800 | 10618 | 19587k|1530.4 |1077M| 6.009253e+00 | 2.800858e+01 | 366.09%
  12900 | 10718 | 19754k|1531.4 |1084M| 6.009886e+00 | 2.800858e+01 | 366.04%
  13000 | 10812 | 19910k|1531.6 |1091M| 6.010603e+00 | 2.800858e+01 | 365.99%
  13100 | 10892 | 20049k|1530.6 |1101M| 6.011012e+00 | 2.800858e+01 | 365.95%
  13200 | 10988 | 20209k|1531.1 |1108M| 6.012126e+00 | 2.800858e+01 | 365.87%
  13300 | 11088 | 20371k|1531.7 |1117M| 6.012995e+00 | 2.800858e+01 | 365.80%
  13400 | 11178 | 20520k|1531.4 |1123M| 6.013379e+00 | 2.800858e+01 | 365.77%
  13500 | 11258 | 20655k|1530.1 |1128M| 6.013445e+00 | 2.800858e+01 | 365.77%
  13600 | 11352 | 20809k|1530.2 |1137M| 6.014071e+00 | 2.800858e+01 | 365.72%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  13700 | 11444 | 20963k|1530.3 |1142M| 6.014328e+00 | 2.800858e+01 | 365.70%
  13800 | 11544 | 21126k|1531.0 |1150M| 6.014613e+00 | 2.800858e+01 | 365.68%
  13900 | 11636 | 21280k|1531.0 |1156M| 6.014711e+00 | 2.800858e+01 | 365.67%
  14000 | 11728 | 21441k|1531.6 |1163M| 6.015171e+00 | 2.800858e+01 | 365.63%
  14100 | 11812 | 21580k|1530.6 |1170M| 6.015696e+00 | 2.800858e+01 | 365.59%
  14200 | 11888 | 21724k|1529.9 |1176M| 6.016112e+00 | 2.800858e+01 | 365.56%
  14300 | 11986 | 21874k|1529.7 |1184M| 6.016916e+00 | 2.800858e+01 | 365.50%
  14400 | 12066 | 22011k|1528.6 |1193M| 6.017462e+00 | 2.800858e+01 | 365.46%
  14500 | 12160 | 22171k|1529.1 |1199M| 6.018507e+00 | 2.800858e+01 | 365.37%
  14600 | 12248 | 22313k|1528.4 |1206M| 6.018873e+00 | 2.800858e+01 | 365.35%
  14700 | 12330 | 22453k|1527.5 |1212M| 6.019324e+00 | 2.800858e+01 | 365.31%
  14800 | 12422 | 22613k|1528.0 |1219M| 6.020381e+00 | 2.800858e+01 | 365.23%
  14900 | 12494 | 22746k|1526.7 |1224M| 6.021002e+00 | 2.800858e+01 | 365.18%
  15000 | 12568 | 22872k|1524.9 |1232M| 6.021372e+00 | 2.800858e+01 | 365.15%
  15100 | 12646 | 23006k|1523.7 |1239M| 6.021597e+00 | 2.800858e+01 | 365.14%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  15200 | 12738 | 23159k|1523.7 |1245M| 6.021824e+00 | 2.800858e+01 | 365.12%
  15300 | 12834 | 23322k|1524.4 |1253M| 6.022081e+00 | 2.800858e+01 | 365.10%
  15400 | 12910 | 23446k|1522.6 |1262M| 6.022222e+00 | 2.800858e+01 | 365.09%
  15500 | 13004 | 23608k|1523.2 |1269M| 6.022408e+00 | 2.800858e+01 | 365.07%
  15600 | 13092 | 23754k|1522.8 |1275M| 6.022558e+00 | 2.800858e+01 | 365.06%
  15700 | 13178 | 23891k|1521.8 |1283M| 6.023042e+00 | 2.800858e+01 | 365.02%
  15800 | 13264 | 24032k|1521.1 |1289M| 6.023266e+00 | 2.800858e+01 | 365.01%
  15900 | 13346 | 24184k|1521.1 |1298M| 6.023530e+00 | 2.800858e+01 | 364.99%
  16000 | 13410 | 24308k|1519.3 |1306M| 6.023701e+00 | 2.800858e+01 | 364.97%
  16100 | 13496 | 24448k|1518.6 |1312M| 6.024148e+00 | 2.800858e+01 | 364.94%
  16200 | 13570 | 24578k|1517.3 |1320M| 6.024465e+00 | 2.800858e+01 | 364.91%
  16300 | 13664 | 24729k|1517.2 |1327M| 6.024667e+00 | 2.800858e+01 | 364.90%
  16400 | 13754 | 24876k|1516.9 |1332M| 6.024876e+00 | 2.800858e+01 | 364.88%
  16500 | 13836 | 25017k|1516.3 |1339M| 6.025223e+00 | 2.800858e+01 | 364.86%
  16600 | 13934 | 25172k|1516.5 |1346M| 6.025867e+00 | 2.800858e+01 | 364.81%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  16700 | 14028 | 25322k|1516.4 |1355M| 6.026344e+00 | 2.800858e+01 | 364.77%
  16800 | 14124 | 25479k|1516.7 |1360M| 6.026673e+00 | 2.800858e+01 | 364.74%
  16900 | 14220 | 25626k|1516.4 |1367M| 6.027388e+00 | 2.800858e+01 | 364.69%
  17000 | 14308 | 25771k|1516.0 |1374M| 6.027713e+00 | 2.800858e+01 | 364.66%
  17100 | 14384 | 25903k|1514.9 |1379M| 6.027907e+00 | 2.800858e+01 | 364.65%
  17200 | 14476 | 26040k|1514.0 |1388M| 6.028463e+00 | 2.800858e+01 | 364.61%
  17300 | 14572 | 26201k|1514.6 |1396M| 6.028707e+00 | 2.800858e+01 | 364.59%
  17400 | 14668 | 26353k|1514.6 |1402M| 6.029068e+00 | 2.800858e+01 | 364.56%
  17500 | 14754 | 26502k|1514.5 |1409M| 6.029245e+00 | 2.800858e+01 | 364.55%
  17600 | 14830 | 26634k|1513.4 |1414M| 6.029516e+00 | 2.800858e+01 | 364.52%
  17700 | 14920 | 26781k|1513.1 |1421M| 6.030031e+00 | 2.800858e+01 | 364.48%
  17800 | 15018 | 26938k|1513.5 |1427M| 6.030351e+00 | 2.800858e+01 | 364.46%
  17900 | 15108 | 27097k|1513.9 |1441M| 6.030490e+00 | 2.800858e+01 | 364.45%
  18000 | 15208 | 27262k|1514.6 |1448M| 6.030811e+00 | 2.800858e+01 | 364.42%
  18100 | 15290 | 27393k|1513.5 |1455M| 6.030900e+00 | 2.800858e+01 | 364.42%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  18200 | 15384 | 27547k|1513.7 |1461M| 6.031085e+00 | 2.800858e+01 | 364.40%
  18300 | 15470 | 27688k|1513.1 |1467M| 6.031349e+00 | 2.800858e+01 | 364.38%
  18400 | 15538 | 27815k|1511.7 |1474M| 6.031599e+00 | 2.800858e+01 | 364.36%
  18500 | 15618 | 27943k|1510.5 |1478M| 6.031784e+00 | 2.800858e+01 | 364.35%
  18600 | 15708 | 28096k|1510.6 |1485M| 6.032138e+00 | 2.800858e+01 | 364.32%
  18700 | 15792 | 28247k|1510.6 |1492M| 6.032836e+00 | 2.800858e+01 | 364.27%
  18800 | 15868 | 28390k|1510.2 |1498M| 6.033529e+00 | 2.800858e+01 | 364.22%
  18900 | 15954 | 28520k|1509.1 |1505M| 6.033587e+00 | 2.800858e+01 | 364.21%
  19000 | 16038 | 28662k|1508.6 |1513M| 6.034254e+00 | 2.800858e+01 | 364.16%
  19100 | 16116 | 28794k|1507.6 |1519M| 6.034940e+00 | 2.800858e+01 | 364.11%
  19200 | 16208 | 28942k|1507.5 |1526M| 6.035061e+00 | 2.800858e+01 | 364.10%
  19300 | 16302 | 29094k|1507.5 |1532M| 6.035303e+00 | 2.800858e+01 | 364.08%
  19400 | 16384 | 29242k|1507.4 |1539M| 6.035718e+00 | 2.800858e+01 | 364.05%
  19500 | 16462 | 29369k|1506.2 |1545M| 6.036075e+00 | 2.800858e+01 | 364.02%
  19600 | 16552 | 29514k|1505.9 |1552M| 6.036252e+00 | 2.800858e+01 | 364.01%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  19700 | 16630 | 29637k|1504.5 |1559M| 6.036676e+00 | 2.800858e+01 | 363.97%
  19800 | 16696 | 29757k|1502.9 |1566M| 6.037292e+00 | 2.800858e+01 | 363.93%
  19900 | 16756 | 29866k|1500.9 |1571M| 6.037366e+00 | 2.800858e+01 | 363.92%
  20000 | 16848 | 30018k|1501.0 |1578M| 6.037901e+00 | 2.800858e+01 | 363.88%
  20100 | 16922 | 30146k|1499.9 |1584M| 6.038087e+00 | 2.800858e+01 | 363.87%
  20200 | 16992 | 30275k|1498.8 |1589M| 6.038221e+00 | 2.800858e+01 | 363.85%
  20300 | 17092 | 30437k|1499.4 |1595M| 6.039022e+00 | 2.800858e+01 | 363.79%
  20400 | 17182 | 30603k|1500.2 |1603M| 6.039521e+00 | 2.800858e+01 | 363.75%
  20500 | 17250 | 30732k|1499.2 |1607M| 6.039740e+00 | 2.800858e+01 | 363.74%
  20600 | 17342 | 30869k|1498.6 |1612M| 6.040055e+00 | 2.800858e+01 | 363.71%
  20700 | 17428 | 31007k|1498.0 |1618M| 6.040578e+00 | 2.800858e+01 | 363.67%
  20800 | 17520 | 31158k|1498.0 |1626M| 6.040879e+00 | 2.800858e+01 | 363.65%
  20900 | 17592 | 31285k|1496.9 |1633M| 6.041089e+00 | 2.800858e+01 | 363.63%
  21000 | 17678 | 31421k|1496.3 |1640M| 6.041116e+00 | 2.800858e+01 | 363.63%
  21100 | 17766 | 31570k|1496.3 |1645M| 6.041173e+00 | 2.800858e+01 | 363.63%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  21200 | 17854 | 31708k|1495.7 |1651M| 6.041742e+00 | 2.800858e+01 | 363.58%
  21300 | 17932 | 31846k|1495.2 |1656M| 6.041889e+00 | 2.800858e+01 | 363.57%
  21400 | 18030 | 31983k|1494.6 |1661M| 6.042169e+00 | 2.800858e+01 | 363.55%
  21500 | 18124 | 32136k|1494.8 |1673M| 6.042644e+00 | 2.800858e+01 | 363.52%
  21600 | 18218 | 32304k|1495.6 |1678M| 6.042930e+00 | 2.800858e+01 | 363.49%
  21700 | 18306 | 32446k|1495.3 |1685M| 6.043094e+00 | 2.800858e+01 | 363.48%
  21800 | 18390 | 32591k|1495.1 |1692M| 6.043338e+00 | 2.800858e+01 | 363.46%
  21900 | 18480 | 32730k|1494.6 |1701M| 6.043510e+00 | 2.800858e+01 | 363.45%
  22000 | 18568 | 32879k|1494.5 |1706M| 6.043750e+00 | 2.800858e+01 | 363.43%
  22100 | 18644 | 33017k|1494.0 |1713M| 6.043991e+00 | 2.800858e+01 | 363.41%
  22200 | 18742 | 33179k|1494.6 |1719M| 6.044279e+00 | 2.800858e+01 | 363.39%
  22300 | 18820 | 33323k|1494.4 |1725M| 6.044279e+00 | 2.800858e+01 | 363.39%
  22400 | 18894 | 33453k|1493.5 |1731M| 6.044279e+00 | 2.800858e+01 | 363.39%
  22500 | 18980 | 33596k|1493.2 |1739M| 6.044279e+00 | 2.800858e+01 | 363.39%
  22600 | 19068 | 33738k|1492.9 |1745M| 6.044279e+00 | 2.800858e+01 | 363.39%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  22700 | 19160 | 33880k|1492.6 |1754M| 6.044279e+00 | 2.800858e+01 | 363.39%
  22800 | 19252 | 34037k|1492.9 |1764M| 6.044279e+00 | 2.800858e+01 | 363.39%
  22900 | 19342 | 34173k|1492.3 |1770M| 6.046738e+00 | 2.800858e+01 | 363.20%
  23000 | 19434 | 34313k|1491.9 |1775M| 6.047078e+00 | 2.800858e+01 | 363.18%
  23100 | 19526 | 34451k|1491.4 |1785M| 6.047438e+00 | 2.800858e+01 | 363.15%
